idemplacementsilo;identifiant;adresse;commune;codefuv;observation_localisante;numerocircuit;gestionnaire;collecteur;datedebutexploitation;datecreation;maj_alphanumerique;maj_geometrie;insee;gid;lon;lat
E216;E216;Rue de Jéricho;Lyon 9e Arrondissement;35643;Angle Av. du Plateau;W101.0.CS;Col Nord-Ouest;COL VEOLIA;2017-05-22;2010-04-22;2020-08-20;2020-08-20;69389;3195;4,79514490245196;45,78491334879901
7064;7064;5 Rue des Martyrs de la Résistance;Vénissieux;20388;8 Rue des Martyrs de la résistance;V101.0.CS;Col Sud;COL VEOLIA;2018-09-20;2018-09-24;2018-09-24;;69259;3221;4,8742565393502275;45,69347868878723
E227;E227;2 Rue Lucie Guimet;Neuville-sur-Saône;11358;angle Victor Hugo;V101.0.CS;Col Nord-Ouest;COL VEOLIA;2017-03-20;2017-03-21;2018-04-24;2013-02-26;69143;3222;4,841442077625707;45,8766976986544
7067;7067;73 Rue des Collonges;Saint-Genis-Laval;15815;STG 73 Place des Collonges;V101.0.CS;Col Sud;COL VEOLIA;2018-10-08;2018-10-10;2022-01-25;;69204;3224;4,804547454402688;45,693679285552506
7424;7424;10 Rue Professeur Leriche;Lyon 8e Arrondissement;28892;Face au 10 Rue Professeur Leriche;Z101.0.CS;Col Sud;COL GUERIN;2021-05-05;2021-05-12;2021-05-12;2021-05-12;69388;3238;4,869089009301623;45,726823033943354
E392;E392;24 Avenue des Sources;Écully;06692;allées 24/26;V101.0.CS;Col Nord-Ouest;COL VEOLIA;2017-03-20;2017-03-21;2018-04-24;;69081;3277;4,785091907897691;45,789677611039984
E206;E206;582 Allée de la Sauvegarde;Lyon 9e Arrondissement;35335;LA DUCHERE;W101.0.CS;Col Nord-Ouest;COL VEOLIA;2017-05-22;2008-07-21;2018-04-24;2013-02-22;69389;3293;4,788713110288493;45,78958506433084
7691;7691;15 Avenue Danielle Casanova;Givors;35071;A côté de l'aire de stockage des bacs roulants;V101.0.CS;Col Sud;COL GUERIN;2022-05-31;2022-06-01;2022-06-01;;69091;3318;4,76721778552933;45,5947690696844
1039;1039;Avenue du Mont Blanc;Rillieux-la-Pape;24874;Face au N° 33;V101.0.CS;Col Nord-Ouest;COL GUERIN;2021-09-22;2021-09-30;2021-10-01;;69286;3407;4,897350758432375;45,810974595068615
7695;7695;6A Cité Ambroise Croizat;Givors;35248;;V101.0.CS;Col Sud;COL GUERIN;2022-06-03;2022-06-07;2022-06-07;;69091;3409;4,768041684373974;45,59768865813705
7766;7766;33 Rue de Cuzieu;Sainte-Foy-lès-Lyon;15502;30 Rue de Cuzieu;V101.0.CS;Col Sud;COL GUERIN;2020-08-28;2020-09-01;2021-03-04;;69202;3448;4,782586962686064;45,73133179737601
7472;7472;20 Rue Montesquieu;Lyon 7e Arrondissement;28671;A côté de la borne déchets alimentaires.;X101.0.CS;Col Sud;COL GUERIN;2021-12-15;2021-10-26;2021-10-26;;69387;3461;4,840635578745707;45,75362338602354
7407;7407;39 Rue de la Ferme Laval;Irigny;08570;A côté du silo à verre;V101.0.CS;Col Sud;COL GUERIN;2021-03-09;2021-03-15;2023-02-09;2023-02-09;69100;3473;4,816462116037326;45,68752338757256
E438;E438;39 Rue Rey Loras;Neuville-sur-Saône;11366;Dans la Résidence Montribloud;V101.0.CS;Col Nord-Ouest;COL VEOLIA;2017-03-20;2017-03-21;2018-04-24;2018-02-27;69143;3485;4,836761743606248;45,8876902335938
7506;7506;2 Rue de Privas;Saint-Fons;15204;Abris containers;V101.0.CS;Col Sud;COL GUERIN;2022-02-11;2022-02-15;2022-02-15;;69199;3507;4,855223718961592;45,69590693010778
7493;7493;26 Rue Professeur Tavernier;Lyon 8e Arrondissement;28898;Face N° 23 Avenue Viviani;Z101.0.CS;Col Sud;COL GUERIN;2021-12-17;2021-12-27;2021-12-27;;69388;3511;4,86758683584823;45,726290851781926
7406;7406;83 Rue de la Ferme Laval;Irigny;08570;Rue de la Ferme Laval/Ch des Collines (vers blocs ;V101.0.CS;Col Sud;COL GUERIN;2021-03-09;2021-03-15;2022-01-24;2021-03-15;69100;3517;4,811296524941623;45,68554860279176
7367;7367;17 Rue de Cuzieu;Sainte-Foy-lès-Lyon;15502;;V101.0.CS;Col Sud;COL GUERIN;2020-08-28;2020-09-01;2022-08-31;2022-08-31;69202;3536;4,781353777562823;45,73143346057377
7792;7792;52 Rue Chevreul;Lyon 7e Arrondissement;28583;;X101.0.CS;Col Sud;COL VEOLIA;2023-06-14;2023-06-28;2023-06-28;;69387;3537;4,842239771238833;45,74764464640446
7810;7810;6 Rue Gabriel Fauré;Vénissieux;20428;Rue Gabriel Faure angle Claude Debussy;V101.0.CS;Col Sud;COL VEOLIA;2023-05-22;2023-07-05;2023-07-05;;69259;3576;4,875127698998489;45,69743241904188
E681;E681;118-127 Rue Léon Blum;Villeurbanne;;interieur batiment;Z101.0.CS;Col Est;GPE;2019-07-01;2019-09-09;2019-09-09;;69266;3596;4,902057956171556;45,76018544442556
1590;1590;8 Rue de la Boube;Villeurbanne;21226;entre les 2 immeubles;Z101.0.CS;Col Est;GPE;2023-02-22;2023-03-30;2023-03-30;;69266;3656;4,894326525996439;45,77966132376417
7382;7382;1543 Route de Sain Bel;Marcy-l'Étoile;10161;ST GENIS LES OLLIERES PARKING VARENNES;V101.0.CS;Col Sud;COL GUERIN;2020-10-05;2020-10-09;2021-03-04;;69127;3726;4,713068600896643;45,78831811689443
7304;7304;Allée de Nyons;Saint-Fons;15122;Situé après la contre allée N° 12;V101.0.CS;Col Sud;COL VEOLIA;2018-01-22;2016-11-30;2018-09-20;;69199;3729;4,857889019125157;45,696053014646715
E495;E495;4 Rue Jean Chevailler;Vénissieux;20454;6 Rue Jean Chevailler;V101.0.CS;Col Sud;COL GUERIN;2021-02-15;2021-03-01;2021-03-02;2021-03-02;69259;3748;4,855318243436212;45,724629404738394
E477;E477;8 Rue Romain Rolland;Givors;35205;;V101.0.CS;Col Sud;COL GUERIN;2019-12-13;2019-12-23;2022-01-24;;69091;3779;4,765467878880638;45,60275008864444
7377;7377;4 Rue des Marronniers;Corbas;32050;Face au 9/11 Rue des Marronniers;V101.0.CS;Col Sud;COL GUERIN;2020-09-21;2020-09-22;2022-01-25;;69273;3789;4,893959131974576;45,664269671387494
7437;7437;137 Boulevard des Etats-Unis;Lyon 8e Arrondissement;28718;;Z101.0.CS;Col Sud;COL GUERIN;2021-06-01;2021-06-15;2021-10-07;2021-06-16;69388;3831;4,8699080355999165;45,72668136861323
7039;7039;16A Avenue d'Oschatz;Vénissieux;20226;Face au 37 Rue Edouard Herriot;V101.0.CS;Col Sud;COL VEOLIA;2018-07-02;2018-07-06;2018-07-06;;69259;3859;4,87822422697922;45,694175575672965
7471;7471;30 Rue Salomon Reinach;Lyon 7e Arrondissement;28693;A côté de la borne déchets alimentaires.;X101.0.CS;Col Sud;COL GUERIN;2021-10-15;2021-10-26;2021-10-26;;69387;3871;4,840902075387837;45,75156693998609
7366;7366;33 Rue de Cuzieu;Sainte-Foy-lès-Lyon;15502;30 Rue de Cuzieu;V101.0.CS;Col Sud;COL GUERIN;2020-08-28;2020-09-09;2021-03-04;2020-09-09;69202;3879;4,782627541717527;45,73133221515381
7463;7463;64 Rue d'Anvers;Lyon 7e Arrondissement;28593;A côté de la borne déchets alimentaires;X101.0.CS;Col Sud;COL GUERIN;2021-10-07;2021-10-11;2021-10-11;;69387;3889;4,842386583274221;45,74958266965199
7460;7460;42 Rue Emile Zola;Saint-Fons;15217;Rue Emile Zola tour 43;V101.0.CS;Col Sud;COL GUERIN;2021-07-21;2021-09-09;2022-01-24;;69199;3893;4,860509053937329;45,71076451747106
7479;7479;5 Rue Louis Dansard;Lyon 7e Arrondissement;28663;A côté de la borne déchets alimentaires;X101.0.CS;Col Sud;COL GUERIN;2021-10-08;2021-11-16;2022-09-15;2022-09-15;69387;3911;4,8444354091781925;45,753983609562745
7082;7082;212 Chemin du Grand Revoyet;Saint-Genis-Laval;15670;STG 207 Rue du Grand Révoyet;V101.0.CS;Col Sud;COL VEOLIA;2019-03-14;2019-03-18;2022-01-25;2020-07-20;69204;3934;4,807916455747272;45,6951007226114
1077;1077;2 Rue de la Ruche;Lyon 3e Arrondissement;27820;Angle Dauphiné;Z101.0.CS;Col Est;GPE;2023-01-06;2023-05-26;2023-05-26;;69383;3941;4,87156619611512;45,7534706569124
E414;E414;16 Impasse du Moulin Carron;Écully;;allées 8 à 22 "Le Haut Pérollier";V101.0.CS;Col Nord-Ouest;COL VEOLIA;2017-03-20;2017-03-21;2021-08-11;2021-08-11;69081;3945;4,781076822739294;45,79208319336212
E382;E382;36 Chemin de Montlouis;Écully;06717;allées 36/38;V101.0.CS;Col Nord-Ouest;COL VEOLIA;2017-03-20;2017-03-21;2018-04-24;;69081;4002;4,783883994870364;45,79254508100916
7022;7022;Rue Léon Tolstoï;Vénissieux;20472;Rue Lénine Tour 17;V101.0.CS;Col Sud;COL VEOLIA;2018-04-10;2018-04-13;2018-07-24;;69259;4025;4,861919124788326;45,69833398380292
1591;1591;10 Rue des Sciences;Villeurbanne;33792;angle rue de l'Emetteur;Z101.0.CS;Col Est;GPE;2023-03-20;2023-04-05;2023-04-05;;69266;4048;4,880655702206622;45,7839279777252
1046;1046;Chemin du Monteiller;Neuville-sur-Saône;11273;N°22 face à l'impassse de Monteiller;V101.0.CS;Col Nord-Ouest;COL GUERIN;2021-09-30;2021-10-05;2021-10-05;;69143;4056;4,841121217455707;45,88072270072281
7375;7375;67 Avenue de Corbetta;Corbas;22368;Sur place de parking;V101.0.CS;Col Sud;ONYX GUERIN;2020-09-18;2020-09-21;2022-01-25;;69273;4086;4,894791620189692;45,664639359012746
3013;3013;Rue Jean Voillot;Villeurbanne;;Coté du N° 105;Z101.0.CS;Col Est;COL GUERIN;2018-04-27;2018-06-25;2018-06-25;;69266;4099;4,9095612641894855;45,75813255163011
E394;E394;24 Avenue des Sources;Écully;06692;allées 24/26;V101.0.CS;Col Nord-Ouest;COL VEOLIA;2017-03-20;2017-03-21;2018-04-24;;69081;4132;4,7851809475782945;45,789708248566676
1589;1589;8 Rue de la Boube;Villeurbanne;21226;après le virage;Z101.0.CS;Col Est;GPE;2023-02-22;2023-03-30;2023-03-30;2023-03-30;69266;4141;4,893648482201163;45,78059525104416
E667;E667;Face au188 Rue Yvonne Chanu;Villeurbanne;;interieur batiment;Z101.0.CS;Col Est;GPE;2019-06-01;2019-09-09;2020-05-12;2020-05-12;69266;4096;4,910233969165658;45,75217268409991
7466;7466;49 Rue Salomon Reinach;Lyon 7e Arrondissement;28693;N° 47 à côté de la borne déchets alimentaires;X101.0.CS;Col Sud;COL GUERIN;2021-10-07;2021-10-11;2022-04-13;2022-04-13;69387;4176;4,842524548314408;45,75078669253822
E221;E221;Rue Thomas Blanchet / Batiment A SACVL;Lyon 8e Arrondissement;;Implantation Face au N°35;Z101.0.CS;Col Sud;COL GUERIN;2017-05-22;2010-10-27;2021-12-06;;69388;4181;4,883175653727468;45,73772242398057
7815;7815;8b Rue Léo Lagrange;Vénissieux;20471;Devant le 8 bis rue Léo Lagrange;V101.0.CS;Col Sud;COL VEOLIA;2023-05-22;2023-07-05;2023-07-05;;69259;4195;4,871143714283593;45,69959053590634
7803;7803;8 Rue Maurice Ravel;Vénissieux;20488;Face au 8 rue Maurice Ravel;V101.0.CS;Col Sud;COL VEOLIA;2023-05-23;2023-07-05;2023-07-05;;69259;4211;4,871765071955646;45,698730969619916
E725;E725;Avenue Général Leclerc;Rillieux-la-Pape;24876;Angle Rue Marcel Mérieux;V101.0.CS;Col Nord-Ouest;COL GUERIN;2019-12-18;2020-01-07;2021-01-14;2021-01-14;69286;4231;4,905758718693435;45,81549041779492
6967;6967;Rue de la Rochette;Saint-Fons;15202;Sur la place des Palabres;V101.0.CS;Col Sud;COL VEOLIA;2018-01-22;2014-11-26;2022-05-06;;69199;4247;4,85515510860981;45,69441135477041
3015;3015;4 Avenue Salvador Allende;Décines-Charpieu;22801;Entre le N° 4 et N° 6;V101.0.CS;Col Est;COL GUERIN;2018-05-23;2018-06-25;2018-06-25;;69275;4282;4,973316081071107;45,7712856830574
7795;7795;36 Rue Camille Roy;Lyon 7e Arrondissement;28576;A côté du silo à verre;X101.0.CS;Col Sud;COL VEOLIA;2023-06-14;2023-06-28;2023-06-28;;69387;4285;4,847798612981425;45,74522053145154
7817;7817;26 Rue Léo Lagrange;Vénissieux;20471;Devant 26 rue Léo Lagrange;V101.0.CS;Col Sud;COL VEOLIA;2023-05-22;2023-07-05;2023-07-05;;69259;4294;4,873595267852885;45,69941900933555
E479;E479;3 Avenue de la Commune de Paris;Givors;35086;;V101.0.CS;Col Sud;COL GUERIN;2019-12-13;2019-12-23;2022-01-24;;69091;4295;4,760909120395525;45,604841016007036
7476;7476;8 Rue Béchevelin;Lyon 7e Arrondissement;28571;A côté de la borne déchets alimentaires;X101.0.CS;Col Sud;COL GUERIN;2021-10-08;2021-11-16;2021-11-16;;69387;4307;4,842526721050181;45,753536307073446
E224;E224;Rue Laennec / Batiment G SACVL;Lyon 8e Arrondissement;;Implantation a coté N°70;Z101.0.CS;Col Sud;COL GUERIN;2017-05-22;2010-10-27;2021-12-06;;69388;4318;4,882810505896537;45,73925742091117
7403;7403;1 Ancienne Route d'Heyrieux;Vénissieux;20224;1 Place Jules gGand Clément;V101.0.CS;Col Sud;COL GUERIN;2021-02-16;2021-02-16;2022-03-15;2022-03-15;69259;4331;4,887803253914958;45,720241399057194
7693;7693;19 Rue Yves Farge;Givors;35110;;V101.0.CS;Col Sud;COL GUERIN;2022-06-01;2022-06-07;2022-06-07;;69091;4350;4,766610871699592;45,592313297001525
E237;E237;3 Rue Victor Schoelcher;Lyon 9e Arrondissement;33721;Devant Simply Market;W101.0.CS;Col Nord-Ouest;COL VEOLIA;2017-05-22;2012-03-26;2018-04-24;2013-02-26;69389;4395;4,795106710718193;45,78682473155357
7826;7826;6B Route du Docteur Jean Long;Feyzin;33165;Parking fort de feyzin route du dr Jean Long;V101.0.CS;Col Sud;GPE;2023-08-17;2023-08-24;2023-08-24;;69276;4399;4,864620670155522;45,673344142929245
E214;E214;4 Rue Françoise Giroud;Lyon 9e Arrondissement;35646;angle avenue du Plateau;W101.0.CS;Col Nord-Ouest;COL VEOLIA;2017-05-22;2010-02-09;2020-08-20;2020-08-20;69389;4413;4,794595670052098;45,78495831145342
7368;7368;51 Rue de Cuzieu;Sainte-Foy-lès-Lyon;15502;50 Rue de Cuzieu;V101.0.CS;Col Sud;COL GUERIN;2020-08-28;2020-09-01;2021-03-04;;69202;4426;4,782357164646443;45,730843436502354
7819;7819;38 Rue Léo Lagrange;Vénissieux;20471;Devant le 38 rue Léo Lagrange;V101.0.CS;Col Sud;COL VEOLIA;2023-05-22;2023-07-05;2023-07-05;;69259;4431;4,875265022822076;45,69835404623468
7779;7779;51 Grande Rue de la Guillotière;Lyon 7e Arrondissement;28500;Face au 32 Grande Rue de la Guillotière;X101.0.CS;Col Sud;COL GUERIN;2023-03-09;2023-03-13;2023-03-13;;69387;4472;4,84478739427203;45,75328486343905
7502;7502;32 Rue Challemel Lacour;Lyon 7e Arrondissement;28580;Sur stationnement longitudinal;X101.0.CS;Col Sud;COL GUERIN;2022-01-27;2022-02-04;2022-02-04;;69387;4483;4,833045845350104;45,72967349676026
7505;7505;40 Avenue de la Table de Pierre;Francheville;07248;;V101.0.CS;Col Sud;COL GUERIN;2022-01-27;2022-02-04;2022-02-04;;69089;4494;4,752254793906397;45,74744759115903
7490;7490;27b Avenue Viviani;Lyon 8e Arrondissement;28715;Angle 25 Avenue Viviani à proximité du silo verre;Z101.0.CS;Col Sud;COL GUERIN;2021-12-22;2021-12-27;2021-12-27;;69388;4502;4,867895367414408;45,72582194683302
7380;7380;56 Rue Anatole France;Vénissieux;20343;Sortie Rue Anatole France Parking;V101.0.CS;Col Sud;COL GUERIN;2020-09-22;2020-09-23;2020-09-23;;69259;4523;4,893955151337222;45,721836118288046
7036;7036;8 Rue Vladimir Komarov;Vénissieux;20243;Tour 8;V101.0.CS;Col Sud;COL GUERIN;2018-06-25;2018-07-04;2018-09-10;;69259;4541;4,874142219228388;45,690480930522675
7818;7818;30 Rue Léo Lagrange;Vénissieux;20471;Devant à gauche du 30 rue Léo Lagrange;V101.0.CS;Col Sud;COL VEOLIA;2023-05-22;2023-07-05;2023-07-05;;69259;4563;4,873920930240636;45,69921648892971
7419;7419;12 Rue Professeur Tavernier;Lyon 8e Arrondissement;28898;Face au 8 Rue Professeur Tavernier;Z101.0.CS;Col Sud;COL GUERIN;2021-05-07;2021-05-12;2021-05-12;2021-05-12;69388;4576;4,867617413755856;45,72785860683509
E374;E374;54/56 Chemin des sources ;Écully;;allées 54/56;V101.0.CS;Col Nord-Ouest;COL VEOLIA;2017-03-20;2017-03-21;2018-04-24;;69081;4610;4,786967193728082;45,79100700255147
7417;7417;10 Rue Professeur Leriche;Lyon 8e Arrondissement;28892;;Z101.0.CS;Col Sud;COL GUERIN;2021-05-05;2021-05-12;2021-05-12;2021-05-12;69388;4616;4,86895182834493;45,72694221026367
7808;7808;15 Rue Georges Lyvet;Vénissieux;20438;Face au 15 et 17 rue Georges Lyvet côté paire;V101.0.CS;Col Sud;COL VEOLIA;2023-05-23;2023-07-05;2023-07-05;;69259;4628;4,8726257370679935;45,696975400004426
7827;7827;42 Rue Saint Jérome;Lyon 7e Arrondissement;28697;Face au 21 Saint Jérome à gauche du silo à verre;X101.0.CS;Col Sud;GPE;2023-09-25;2023-09-25;2023-09-25;;69387;4653;4,8425872054054055;45,74859270400085
7830;7830;40 Route de Vienne;Lyon 7e Arrondissement;28559;Route de Vienne angle rue Lamotte, côté impaire;X101.0.CS;Col Sud;GPE;2023-10-10;2023-10-10;2023-10-10;2023-10-10;69387;4658;4,850552927799394;45,74296740769676
7829;7829;37 Rue Elie Rochette;Lyon 7e Arrondissement;28631;A côté du silo à verre et de la borne DALIM;X101.0.CS;Col Sud;GPE;2023-10-05;2023-10-10;2023-10-10;2023-10-10;69387;4659;4,844060816957397;45,74752162348684
7364;7364;9 Route de Genas ;Vaulx-en-Velin;;parking;Z101.0.CS;Col Est;GPE;2023-08-31;2020-07-22;2023-10-11;;69256;4660;4,923898608770847;45,749461319339545
1585;1585;184 Avenue Lacassagne;Lyon 3e Arrondissement;27666;a coté du silo à verre;Z101.0.CS;Col Est;GPE;2023-02-23;2023-03-28;2023-10-17;2023-10-17;69383;3120;4,891333482209264;45,744630190162084
