idemplacementsilo;identifiant;adresse;commune;codefuv;observation_localisante;numerocircuit;gestionnaire;collecteur;datedebutexploitation;datecreation;maj_alphanumerique;maj_geometrie;insee;gid;lon;lat
B0519;B0519;7 Rue Antoine Primat;Villeurbanne;;PGC05G;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;2023-04-24;2023-04-24;69266;3763;4,891608999917008;45,758085599636495
B0350;B0350;158 Rue de la Poudrette;Villeurbanne;;BSB02G;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;2023-04-24;2023-04-24;69266;3906;4,919691510464514;45,752752236883644
B0497;B0497;20 Rue Richelieu;Villeurbanne;;FMN14;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;3918;4,877758799870322;45,76099769961915
B0363;B0363;6 Rue Alfred de Musset;Villeurbanne;;BSB14G;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;2023-04-24;2023-04-24;69266;3968;4,91381866789152;45,756281592147495
B0479;B0479;21 Rue de la Convention;Villeurbanne;;FMN02G;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;2023-04-24;2023-04-24;69266;4064;4,872115583799369;45,76358989122389
B0579;B0579;43 Cours de la République;Villeurbanne;;GCDC52;Z101.0.ALIM;Col Est;GPE;2023-03-28;2023-05-10;2023-05-10;;69266;4095;4,873896754539711;45,76828621098606
B0548;B0548;60 Rue Docteur Rollet;Villeurbanne;;PGC29;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;4171;4,88453709967511;45,76540280011512
B0564;B0564;212 Avenue Roger Salengro;Villeurbanne;;BCL26D;Z101.0.ALIM;Col Est;GPE;2023-02-21;2023-05-10;2023-05-10;2023-05-10;69266;4194;4,8898402597290564;45,78258235452355
B0544;B0544;60 Rue Antonin Perrin;Villeurbanne;;PGC24G;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;2023-04-24;2023-04-24;69266;4242;4,885478200646153;45,75642350037391
B0525;B0525;116 Rue du 1 Mars 1943;Villeurbanne;;PGC09;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;4382;4,888918999871722;45,760111000115224
B0534;B0534;73 Rue du 1 Mars 1943;Villeurbanne;;PGC17G;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;2023-04-24;2023-04-24;69266;4387;4,88939935026573;45,763152377959074
B0500;B0500;36 Rue Richelieu;Villeurbanne;;FMN16G;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;2023-04-24;2023-04-24;69266;4528;4,876953292434548;45,75943111001058
B1232;B1232;Face au 3 Rue de la Banniere;Lyon 3e Arrondissement;;VPD50;Y101.0.ALIM;Col Est;GPE;2023-10-23;2023-11-02;;;69383;4873;4,855647584363414;45,756702042278135
B0639;B0639;26 Rue Jacqueline Auriol;Lyon 8e Arrondissement;;L8BA023;Z101.0.ALIM;Col Sud;GPE;2023-06-06;2023-07-24;;;69388;50;4,875029999463012;45,73286000020101
B0927;B0927;12 Rue Dumenge;Lyon 4e Arrondissement;;CRER-21;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-06;2023-07-24;;;69384;53;4,8346364973698055;45,77667019005095
B0698;B0698;1 Rue Chantal Sandrin;Lyon 8e Arrondissement;;L8GT007;Z101.0.ALIM;Col Sud;GPE;2023-05-29;2023-07-24;;;69388;54;4,850379999801683;45,733740000296464
B0760;B0760;2 Avenue Pierre Millon;Lyon 8e Arrondissement;;L8MZ018;Z101.0.ALIM;Col Sud;GPE;2023-05-09;2023-07-24;;;69388;55;4,88659000043205;45,727839999644196
B0884;B0884;54 Rue de Cuire;Lyon 4e Arrondissement;;CRC-02;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-06;2023-07-24;;;69384;56;4,829618971654751;45,778714410319466
B0899;B0899;3 Rue Clos Savaron;Lyon 4e Arrondissement;;CRC-18;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-07;2023-07-24;;;69384;69;4,827120938372112;45,78316197000797
B0064;B0064;260 Rue de Créqui;Lyon 7e Arrondissement;;DA053;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;81;4,849074669094743;45,75309763261082
B1172;B1172;Place Voltaire  Face au 56 Rue Paul Bert;Lyon 3e Arrondissement;;MPM49;Y101.0.ALIM;Col Est;GPE;2023-10-17;2023-11-02;;;69383;4881;4,848839917958921;45,756831162833166
B1036;B1036;30 Rue Jean Broquin;Lyon 6e Arrondissement;28443;BV07;Z101.0.ALIM;Col Est;SITA;2023-11-09;2023-11-15;2023-11-15;;69386;5026;4,864701384478397;45,768167733047854
B0733;B0733;243 Avenue Général Frère;Lyon 8e Arrondissement;;L8PS022;Z101.0.ALIM;Col Sud;GPE;2023-05-22;2023-07-24;;;69388;86;4,887020000277991;45,72503000019875
B0925;B0925;6 Rue d'Ivry;Lyon 4e Arrondissement;;CRER-19;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-06;2023-07-24;;;69384;109;4,833074937239197;45,77716795976614
B0423;B0423;11 Rue Chambfort;Villeurbanne;;C23;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;115;4,902279221548697;45,76715390522943
B0630;B0630;94 Rue Bataille;Lyon 8e Arrondissement;;L8BA013;Z101.0.ALIM;Col Sud;GPE;2023-06-06;2023-07-24;;;69388;120;4,87529000043941;45,737290000408
B0026;B0026;64 Rue d'Anvers;Lyon 7e Arrondissement;;DA023;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;137;4,842545723777694;45,74967104377572
B0480;B0480;13 Rue Pascal;Villeurbanne;;FMN03;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;142;4,8749734408576915;45,76097095396742
B0023;B0023;60 Rue Salomon Reinach;Lyon 7e Arrondissement;;DA020;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;144;4,843435277982576;45,75014620044012
B0172;B0172;26B Boulevard de l'Artillerie;Lyon 7e Arrondissement;;DA142;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;151;4,842797823901363;45,73424465936164
B0866;B0866;37 Quai Saint Vincent;Lyon 1er Arrondissement;;OP-50;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-20;2023-07-24;;;69381;153;4,826158884626239;45,76843325240519
B0856;B0856;4 Rue Magneval;Lyon 1er Arrondissement;;HCP-39;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-24;2023-07-24;;;69381;181;4,836250917683327;45,77373109984311
B0954;B0954;22 Rue André Bonin;Lyon 4e Arrondissement;;CRS-4;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-12;2023-07-24;;;69384;186;4,812134773270265;45,77587614966867
B0391;B0391;55 Boulevard Eugène Réguillon;Villeurbanne;;C16;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;188;4,897758237040555;45,762103610263864
B0861;B0861;16 Rue de l'Alma;Lyon 1er Arrondissement;;HCP-45;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-24;2023-07-24;;;69381;190;4,828686709724521;45,7729426338048
B0747;B0747;21 Rue Claude Violet;Lyon 8e Arrondissement;;L8MZ002;Z101.0.ALIM;Col Sud;GPE;2023-05-09;2023-07-24;;;69388;192;4,878450000137285;45,7320200002032
B0769;B0769;5 Rue Genton;Lyon 8e Arrondissement;;L8MZ027;Z101.0.ALIM;Col Sud;GPE;2023-05-10;2023-07-24;;;69388;193;4,884759999530388;45,735310000119675
B0104;B0104;102 Rue du Repos;Lyon 7e Arrondissement;;DA087;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;224;4,852614741557018;45,739609932704546
B0378;B0378;58 Avenue Marcel Cerdan;Villeurbanne;;BSB28G;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;2023-04-24;2023-04-24;69266;213;4,909048199889126;45,766301599753206
B0826;B0826;4 Rue Pizay;Lyon 1er Arrondissement;;BPP-09;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-27;2023-07-24;;;69381;291;4,834525061849769;45,766819350110495
B0903;B0903;9 Rue Valentin Couturier;Lyon 4e Arrondissement;;CRC-22;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-07;2023-07-24;;;69384;293;4,828518503916709;45,77616704044612
B0802;B0802;113 Rue Marius Berliet;Lyon 8e Arrondissement;;L8MP024;Z101.0.ALIM;Col Sud;GPE;2023-05-30;2023-07-24;;;69388;313;4,865500000542698;45,73979000005959
B0223;B0223;8 Rue Alexandre Berthier;Sainte-Foy-lès-Lyon;;DASFLL17;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69202;320;4,797669934081552;45,74548649872933
B0299;B0299;34 Route d'Ecully;Dardilly;;DAR8;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-30;2023-01-12;2023-01-31;;69072;334;4,756529491467836;45,79995433324729
B0204;B0204;62 Avenue Édouard millaud;Craponne;;DACRAP10;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69069;335;4,727143166395773;45,74739367103632
B0091;B0091;Face au 68 Rue Jaboulay;Lyon 7e Arrondissement;;DA076;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;346;4,843355749528804;45,746421360159104
B0322;B0322;113 Cours Tolstoï;Villeurbanne;;GCDC27;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;352;4,882405968928908;45,76170472507631
B0455;B0455;18 Rue Gervais Bussière;Villeurbanne;;CT27;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;354;4,869979051624875;45,77428057481616
B0087;B0087;3 Rue Bâtonnier Jacquier;Lyon 7e Arrondissement;;DA072;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;360;4,850534670087948;45,74851021816494
B0246;B0246;Face au 48 Avenue du Professeur Paul Santy;Écully;;ECU2;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;365;4,7710489110498635;45,771186753439224
B0166;B0166;18 Rue Mathieu Varille;Lyon 7e Arrondissement;;DA136;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;379;4,827800160411985;45,732728745809126
B0779;B0779;10 Rue de l'Eternité;Lyon 8e Arrondissement;;L8MP001;Z101.0.ALIM;Col Sud;GPE;2023-05-30;2023-07-24;;;69388;383;4,858360000083702;45,74073000022476
B0830;B0830;18 Rue Pizay;Lyon 1er Arrondissement;;BPP-13;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-27;2023-07-24;;;69381;386;4,8358504027572415;45,76708993245976
B0849;B0849;18 Rue du Bon Pasteur;Lyon 1er Arrondissement;;HCP-32;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-24;2023-07-24;;;69381;390;4,828360306709147;45,77209605724702
B0660;B0660;73 Rue Paul Cazeneuve;Lyon 8e Arrondissement;;L8EU010;Z101.0.ALIM;Col Sud;GPE;2023-05-16;2023-07-24;;;69388;395;4,86011999952953;45,73153000011663
B0775;B0775;86 Rue Laennec;Lyon 8e Arrondissement;;L8MZ033;Z101.0.ALIM;Col Sud;GPE;2023-05-10;2023-07-24;;;69388;403;4,885330000446514;45,737630000032176
B0041;B0041;37 Rue Saint-Michel;Lyon 7e Arrondissement;;DA035;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;426;4,846284493939318;45,75120909155888
B0717;B0717;110 Avenue Paul Santy;Lyon 8e Arrondissement;;L8PS004;Z101.0.ALIM;Col Sud;GPE;2023-05-22;2023-07-24;;;69388;452;4,875919999833308;45,72939000041747
B0635;B0635;132 Rue Bataille;Lyon 8e Arrondissement;;L8BA019;Z101.0.ALIM;Col Sud;GPE;2023-06-05;2023-07-24;;;69388;459;4,879249999429997;45,736260000023364
B0078;B0078;48 Rue des trois pierres;Lyon 7e Arrondissement;;DA065;X101.0.ALIM;Col Sud;COL SITA;2021-12-10;2022-07-13;2023-04-24;2023-04-24;69387;461;4,8478314740720005;45,74690208170083
B0701;B0701;95 Rue Croix-Barret;Lyon 8e Arrondissement;;L8GT010;Z101.0.ALIM;Col Sud;GPE;2023-05-29;2023-07-24;;;69388;463;4,8505200004650755;45,73717999982739
B0644;B0644;84 Rue Maryse Bastié;Lyon 8e Arrondissement;;L8BA028;Z101.0.ALIM;Col Sud;GPE;2023-06-06;2023-07-24;;;69388;494;4,873949999776156;45,735429999695135
B0528;B0528;7 Avenue Auguste Blanqui;Villeurbanne;;PGC12;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;467;4,884686500556377;45,76366329999198
B0135;B0135;14 Rue Pré Gaudry;Lyon 7e Arrondissement;;DA111;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;531;4,834447844574525;45,741010664364545
B0845;B0845;8 Rue Capponi;Lyon 1er Arrondissement;;HCP-28;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-24;2023-07-24;;;69381;533;4,83250667766229;45,77091934370907
B0264;B0264;Face au22b Avenue Guy de Collongue;Écully;;ECU19;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;553;4,7706913748176785;45,779027717053076
B0159;B0159;302 Avenue Jean Jaurès;Lyon 7e Arrondissement;;DA131;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;558;4,831942217842115;45,72843961467576
B0879;B0879;2 Rue de la Tourette;Lyon 1er Arrondissement;;OP-63;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-20;2023-07-24;;;69381;580;4,823833813332446;45,77337482500992
B0323;B0323;65 Rue Anatole France;Villeurbanne;;GCDC21;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;589;4,87504959837517;45,76782873394765
B0345;B0345;12 Rue Chateaubriand;Villeurbanne;;BCL37;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;593;4,879924998866601;45,78101314304608
B0699;B0699;45 Rue de Montagny;Lyon 8e Arrondissement;;L8GT008;Z101.0.ALIM;Col Sud;GPE;2023-05-29;2023-07-24;;;69388;606;4,850539999512286;45,7357200000869
B0100;B0100;50 Rue du Repos;Lyon 7e Arrondissement;;DA083;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;622;4,851279487554897;45,744889161396074
B0709;B0709;1 Rue Colonel Arnaud Beltrame;Lyon 8e Arrondissement;;L8GT018;Z101.0.ALIM;Col Sud;GPE;2023-05-29;2023-07-24;;;69388;626;4,854730000539827;45,73448999989947
B0918;B0918;3 Place Commandant Arnaud;Lyon 4e Arrondissement;;CRER-11;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-06;2023-07-24;;;69384;649;4,834844125813877;45,77975556975812
B0227;B0227;51 Avenue général de Gaulle;Sainte-Foy-lès-Lyon;;DASFLL21;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69202;650;4,791552250073802;45,74226338987414
B0442;B0442;21 Rue Gabriel Péri;Villeurbanne;;CT14;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;662;4,863858566782054;45,77099371957289
B0783;B0783;1 Rue Santos Dumont;Lyon 8e Arrondissement;;L8MP005;Z101.0.ALIM;Col Sud;GPE;2023-05-30;2023-07-24;;;69388;663;4,859570000608668;45,74364999958561
B0573;B0573;7 Rue du 24 Février 1848;Villeurbanne;;FMN22;Z101.0.ALIM;Col Est;GPE;2023-03-28;2023-05-10;2023-05-10;;69266;669;4,870739005481209;45,76277983452394
B0814;B0814;17 Rue Berchet;Lyon 8e Arrondissement;;L8MP036;Z101.0.ALIM;Col Sud;GPE;2023-05-30;2023-07-24;;;69388;682;4,868679999539383;45,740869999905236
B0380;B0380;337 Rue Francis de Pressensé;Villeurbanne;;C02;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;686;4,897873696292983;45,76644711030747
B0763;B0763;11 Rue Commandant Caroline Aigle;Lyon 8e Arrondissement;;L8MZ021;Z101.0.ALIM;Col Sud;GPE;2023-05-10;2023-07-24;;;69388;697;4,885370000439336;45,73158000009159
B0430;B0430;17 Rue Général Dayan;Villeurbanne;;CT01;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;699;4,861004240640438;45,77324153374053
B0156;B0156;50 Rue Challemel Lacour;Lyon 7e Arrondissement;;DA128;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;705;4,836898891231277;45,730017939548816
B0686;B0686;29 Avenue Viviani;Lyon 8e Arrondissement;;L8EU028;Z101.0.ALIM;Col Sud;GPE;2023-05-16;2023-07-24;;;69388;706;4,867810999898181;45,72551699981549
B0027;B0027;32 Rue Père Chevrier;Lyon 7e Arrondissement;;DA024;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;711;4,8427593615166575;45,749663322291404
B0958;B0958;72 Quai Joseph Gillet;Lyon 4e Arrondissement;;CRS-8;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-12;2023-07-24;;;69384;718;4,816932237147729;45,78679882042342
B0066;B0066;2 Rue Jean-Marie Chavant;Lyon 7e Arrondissement;;DA054;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;727;4,847856945624086;45,75321366574535
B0154;B0154;104 Avenue Debourg;Lyon 7e Arrondissement;;DA126;X101.0.ALIM;Col Sud;COL SITA;2022-03-09;2022-07-13;2023-04-24;2023-04-24;69387;729;4,83785055950975;45,731194541300894
B0499;B0499;36 Rue Richelieu;Villeurbanne;;FMN16D;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;733;4,876953292434548;45,75943111001058
B0295;B0295;28 Chemin de Pierre Blanche;Dardilly;;DAR4;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-30;2023-01-12;2023-01-31;;69072;739;4,750332739463536;45,81916768805633
B0372;B0372;216 Rue Léon Blum;Villeurbanne;;BSB23;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;748;4,915155671531339;45,763520603594614
B0414;B0414;314 Cours Emile Zola;Villeurbanne;;C21;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;760;4,895598042947689;45,76640498965807
B0163;B0163;1 Rue Jacques Monod;Lyon 7e Arrondissement;;DA134;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;764;4,827809183039342;45,73062855626939
B0621;B0621;58 Rue Laënnec;Lyon 8e Arrondissement;;L8BA004;Z101.0.ALIM;Col Sud;GPE;2023-06-05;2023-07-24;;;69388;767;4,881969999727864;45,74005000023326
B0665;B0665;3 Rue Commandant Pégout;Lyon 8e Arrondissement;;L8EU014;Z101.0.ALIM;Col Sud;GPE;2023-05-15;2023-07-24;;;69388;772;4,867190000248319;45,73143999969708
B0389;B0389;229 Rue du 4 Août 1789;Villeurbanne;;C14;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;780;4,897091743234424;45,765714864890555
B0770;B0770;55 Boulevard Ambroise Paré;Lyon 8e Arrondissement;;L8MZ028;Z101.0.ALIM;Col Sud;GPE;2023-05-10;2023-07-24;;;69388;787;4,882479999720442;45,73516999979003
B0656;B0656;58 Rue Pierre Delore;Lyon 8e Arrondissement;;L8EU002;Z101.0.ALIM;Col Sud;GPE;2023-05-15;2023-07-24;;;69388;799;4,85614000024079;45,736020000287525
B0853;B0853;17 Montée Saint Sébastien;Lyon 1er Arrondissement;;HCP-36;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-24;2023-07-24;;;69381;813;4,834610513704242;45,77299054802844
B0113;B0113;60 Rue Domer;Lyon 7e Arrondissement;;DA094;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;822;4,853655799250881;45,74824417735219
B0790;B0790;27 Rue Santos Dumont;Lyon 8e Arrondissement;;L8MP012;Z101.0.ALIM;Col Sud;GPE;2023-05-30;2023-07-24;;;69388;825;4,862700000192365;45,745179999814084
B0673;B0673;180 Rue Professeur Beauvisage;Lyon 8e Arrondissement;;L8EU016;Z101.0.ALIM;Col Sud;GPE;2023-05-16;2023-07-24;;;69388;827;4,862653000390642;45,72783099977287
B0764;B0764;4 Rue Rosa Bonheur;Lyon 8e Arrondissement;;L8MZ022;Z101.0.ALIM;Col Sud;GPE;2023-05-10;2023-07-24;;;69388;829;4,8855699996682365;45,732860000075405
B0580;B0580;Face au 87 Rue Dedieu;Villeurbanne;;GCDC53;Z101.0.ALIM;Col Est;GPE;2023-03-28;2023-05-10;2023-05-10;;69266;833;4,870855336051454;45,769630850224516
B0502;B0502;22 Place des Maisons Neuves;Villeurbanne;;FMN18D;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;837;4,876443881120409;45,755661620273564
B0045;B0045;95 Rue de Marseille;Lyon 7e Arrondissement;;DA038;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;879;4,836683022938454;45,74673904261557
B0415;B0415;272bis Cours Emile Zola;Villeurbanne;;C22;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;887;4,891542476257455;45,76725877689925
B0915;B0915;24 Rue Richan;Lyon 4e Arrondissement;;CRER-08;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-06;2023-07-24;;;69384;890;4,837374810493309;45,78017115984494
B0862;B0862;6 Rue de Vauzelles;Lyon 1er Arrondissement;;HCP-46;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-24;2023-07-24;;;69381;907;4,827297484977764;45,773609645318345
B0157;B0157;42 Rue Challemel Lacour;Lyon 7e Arrondissement;;DA129;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;914;4,834979450379666;45,72988629391864
B0383;B0383;7 Rue Pierre-Louis Bernaix;Villeurbanne;;C05;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;919;4,897030103886928;45,76007700157384
B0895;B0895;5 Rue Henri Gorjus;Lyon 4e Arrondissement;;CRC-14;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-07;2023-07-24;;;69384;927;4,823813409409327;45,77502119014464
B0834;B0834;22 Rue des Capucins;Lyon 1er Arrondissement;;BPP-17;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-06-20;2023-07-24;;;69381;950;4,835230464760358;45,76955639111484
B0331;B0331;164 Rue du 8 Mai 1945;Villeurbanne;;BCL22;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;959;4,895823726494622;45,77133078456956
B0410;B0410;121 Rue Louis Becker;Villeurbanne;;GCDC46;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;960;4,876261516468942;45,76532506875662
B0428;B0428;305 Cours Emile Zola;Villeurbanne;;C27;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;961;4,89356163444348;45,76703629503412
B0365;B0365;188 Rue Yvonne Chanu;Villeurbanne;;BSB16;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;963;4,910200513914981;45,752232059970886
B0804;B0804;9 Rue des Alouettes;Lyon 8e Arrondissement;;L8MP026;Z101.0.ALIM;Col Sud;GPE;2023-05-30;2023-07-24;;;69388;970;4,870900000255076;45,7417900001786
B0275;B0275;6b Montée des Roches;Écully;;ECU31;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;971;4,792263851111996;45,778584095273416
B0593;B0593;240 Cours Emile Zola;Villeurbanne;;PGC35;Z101.0.ALIM;Col Est;GPE;2023-03-28;2023-05-10;2023-05-10;;69266;986;4,888241077558456;45,767863556921185
B0540;B0540;12 Rue Charny;Villeurbanne;;PGC22;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;1008;4,890489384063221;45,75495183917312
B0101;B0101;16 Rue Lamothe;Lyon 7e Arrondissement;;DA084;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;1014;4,851866392904533;45,74384295632052
B0736;B0736;24 Rue de l'Argonne;Lyon 8e Arrondissement;;L8PS025;Z101.0.ALIM;Col Sud;GPE;2023-05-22;2023-07-24;;;69388;1024;4,882789999724737;45,72653000017421
B0459;B0459;1 Rue de Bruxelles;Villeurbanne;;CT31;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;1029;4,86730590597337;45,77749224156894
B0475;B0475;71 Rue Francis de Pressensé;Villeurbanne;;CT46;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;1036;4,87341610573414;45,77195449688536
B0210;B0210;Face au 28 Rue de Chavril;Sainte-Foy-lès-Lyon;;DASFLL04;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69202;1044;4,8019237208341385;45,747531437614505
B0939;B0939;84 Rue d'Ypres;Lyon 4e Arrondissement;;CRO-09;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-12;2023-07-24;;;69384;1058;4,819001708783967;45,78364524002379
B0559;B0559;34 Rue Douaumont;Villeurbanne;;SJ8;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;1060;4,9014064269904605;45,78171229441947
B0037;B0037;25 Rue Jaboulay;Lyon 7e Arrondissement;;DA032;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;1070;4,837773865088858;45,7484758635769
B0851;B0851;36 Rue Jean Baptiste-Say;Lyon 1er Arrondissement;;HCP-34;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-24;2023-07-24;;;69381;1076;4,832952946020378;45,77273400327215
B0865;B0865;26 Quai Saint Vincent;Lyon 1er Arrondissement;;OP-49;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-20;2023-07-24;;;69381;1091;4,822770164827723;45,76832668184504
B0213;B0213;37-47 Boulevard des provinces;Sainte-Foy-lès-Lyon;;DASFLL07;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69202;1096;4,801355738703936;45,74997142973192
B0758;B0758;20 Rue de Narvik;Lyon 8e Arrondissement;;L8MZ013;Z101.0.ALIM;Col Sud;GPE;2023-05-09;2023-07-24;;;69388;1110;4,884110000381321;45,72964000004787
B0452;B0452;2 Avenue Salvador Allende;Villeurbanne;;CT24;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;1114;4,862764936271962;45,77620915399903
B0911;B0911;58 Cours d'Herbouville;Lyon 4e Arrondissement;;CRER-03;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-07;2023-07-24;;;69384;1123;4,8412114596321905;45,778921750256885
B0012;B0012;8 Rue Béchevelin;Lyon 7e Arrondissement;;DA011;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;1125;4,842632986453046;45,753473683103714
B0876;B0876;2 Rue Pierre Blanc;Lyon 1er Arrondissement;;OP-60;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-20;2023-07-24;;;69381;1137;4,826832578044978;45,770469551656994
B0626;B0626;17 Passage des Alouettes;Lyon 8e Arrondissement;;L8BA009;Z101.0.ALIM;Col Sud;GPE;2023-06-05;2023-07-24;;;69388;1141;4,875861000077305;45,73966199977315
